Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,Class
d_knickerbocker_2.txt,1,93,92.21,83.34,12.1,83.22,18.6,26.88,75.27,46.24,8.6,5.38,1.08,3.23,0,0,1.08,3.23,9.68,13.98,4.3,4.3,7.53,0,6.45,2.15,3.23,1.08,0,2.15,3.23,3.23,0,0,0,0,9.68,1.08,1.08,1.08,1.08,7.53,0,0,2.15,2.15,2.15,2.15,1.08,1.08,0,0,2.15,0,0,0,2.15,7.53,5.38,1.08,0,2.15,0,3.23,1.08,0,12.9,1.08,11.83,1.08,1.08,8.6,3.23,3.23,0,0,0,0,0,0,0,0,12.9,2.15,5.38,0,0,0,3.23,0,0,0,2.15,0,1
d_knickerbocker_20.txt,1,75,45.13,50,96.63,99,15,25.33,92,54.67,14.67,10.67,8,2.67,0,0,0,4,6.67,12,5.33,12,8,1.33,12,4,2.67,0,0,2.67,8,8,0,0,0,0,8,2.67,0,0,2.67,5.33,0,0,0,1.33,2.67,1.33,0,0,0,0,1.33,0,0,0,0,13.33,8,4,0,4,0,5.33,4,0,22.67,6.67,12,9.33,4,5.33,0,4,0,0,1.33,0,0,1.33,0,0,14.67,2.67,4,0,0,0,4,1.33,0,2.67,0,0,1
d_knickerbocker_3.txt,1,114,54.69,93.19,61.85,86.53,14.25,19.3,84.21,54.39,14.04,10.53,2.63,0,7.02,0,0.88,3.51,8.77,10.53,7.89,7.02,8.77,0.88,17.54,5.26,0.88,3.51,0,1.75,5.26,3.51,0,0,0,0,12.28,0,1.75,0,0,9.65,2.63,3.51,0.88,2.63,0,0.88,4.39,2.63,0,1.75,0.88,0.88,0,0,0,5.26,2.63,0,1.75,0,0.88,1.75,14.04,1.75,17.54,3.51,8.77,5.26,0.88,1.75,2.63,0,0,0,0,0,0,0,0,0,7.02,7.02,0,0,0,0,0,0,0,0,0,0,1
d_knickerbocker_4.txt,1,118,44.52,22.28,51.24,85.2,19.67,12.71,94.07,65.25,21.19,7.63,6.78,0,0.85,0,0,13.56,6.78,16.1,10.17,6.78,6.78,0.85,17.8,4.24,3.39,0.85,2.54,4.24,3.39,3.39,0,0,0,0,3.39,0,0,0,0,19.49,3.39,2.54,2.54,5.08,5.08,4.24,1.69,0.85,0,0.85,0,0,0,0,0,1.69,0,0.85,1.69,0.85,0,0.85,13.56,0,9.32,0.85,5.93,2.54,0.85,2.54,0.85,0,0,0,0,0,0,0,0,0,8.47,5.08,1.69,0,0,0,0,0,0,1.69,0,0,1
d_knickerbocker_5.txt,1,89,58.4,58.87,84.01,99,11.12,25.84,87.64,57.3,16.85,12.36,7.87,3.37,0,0,1.12,4.49,7.87,13.48,10.11,5.62,5.62,1.12,17.98,4.49,2.25,0,1.12,1.12,8.99,8.99,0,0,0,0,8.99,1.12,0,0,1.12,7.87,2.25,1.12,1.12,1.12,3.37,1.12,3.37,1.12,0,2.25,0,0,0,0,0,8.99,4.49,2.25,2.25,1.12,0,10.11,4.49,1.12,16.85,6.74,7.87,4.49,3.37,4.49,0,1.12,0,0,0,0,0,0,0,0,13.48,7.87,3.37,0,0,0,1.12,0,0,1.12,0,0,1
d_knickerbocker_6.txt,1,53,45.2,95.5,60.79,99,13.25,16.98,92.45,56.6,11.32,9.43,1.89,7.55,0,0,0,1.89,9.43,7.55,13.21,9.43,5.66,0,16.98,11.32,0,0,0,0,13.21,11.32,0,0,0,0,13.21,1.89,1.89,0,0,3.77,0,0,0,0,1.89,1.89,1.89,1.89,0,0,0,0,0,0,0,16.98,13.21,0,1.89,1.89,0,11.32,3.77,1.89,18.87,3.77,7.55,9.43,1.89,5.66,5.66,0,0,0,0,0,0,0,0,0,9.43,7.55,1.89,0,0,0,0,0,0,0,0,0,1
d_knickerbocker_7.txt,1,54,79.81,42.65,58.07,98.27,13.5,16.67,88.89,55.56,5.56,0,0,0,0,0,0,5.56,11.11,12.96,9.26,9.26,9.26,0,11.11,7.41,3.7,0,1.85,3.7,5.56,5.56,0,0,0,0,0,0,0,0,0,7.41,0,1.85,0,1.85,3.7,1.85,1.85,0,0,0,3.7,0,0,0,3.7,3.7,0,1.85,1.85,3.7,0,5.56,5.56,0,20.37,1.85,12.96,5.56,0,5.56,1.85,0,0,0,1.85,0,0,1.85,0,0,11.11,7.41,3.7,0,0,0,0,0,0,0,0,0,1
d_knickerbocker_8.txt,1,160,68.06,47.5,86.07,99,20,16.88,91.88,58.12,11.88,6.88,6.25,0,0,0.62,0,5,10,16.25,9.38,8.75,10.62,0,14.38,9.38,3.12,1.25,1.25,3.12,6.88,6.88,0,0,0,0,6.25,0,0,0,0.62,8.75,0.62,1.25,0,1.88,4.38,0.62,3.12,1.25,0,1.25,1.25,0,0,0,1.25,3.75,0.62,0.62,1.25,1.25,0,10,1.25,0.62,20.62,3.75,13.75,4.38,1.88,3.12,1.25,0.62,0,0,1.88,0,0,0.62,1.25,0,11.25,5,5,0,0,0,0,0,0,1.25,0,0,1
d_knickerbocker_9.txt,1,179,82.58,81.43,62.46,99,14.92,18.99,91.62,54.75,13.41,7.26,1.68,5.03,0,0,0.56,6.15,10.61,13.97,7.26,6.15,5.59,0,12.85,8.94,2.79,1.68,0.56,4.47,7.26,7.26,0,0,0,0,7.82,0,0,0,0,10.61,1.12,1.68,0.56,0.56,4.47,2.23,2.23,1.12,0.56,0.56,1.68,0,0,0,1.68,10.61,5.03,2.23,1.68,2.23,0.56,6.7,7.26,0.56,18.44,3.91,8.38,7.82,1.68,3.35,1.68,0.56,0,0,0.56,0,0,0.56,0,0,17.32,5.59,3.35,0,0,0.56,1.12,0,2.23,1.12,3.35,0,1
d_sheraton_1.txt,1,68,34.65,97.18,14.7,99,11.33,14.71,97.06,63.24,16.18,10.29,2.94,7.35,0,0,0,5.88,8.82,10.29,14.71,7.35,7.35,0,26.47,8.82,0,0,0,2.94,11.76,10.29,0,0,0,0,14.71,1.47,2.94,0,0,11.76,0,1.47,4.41,0,5.88,0,0,0,0,0,0,0,0,0,0,19.12,11.76,0,1.47,4.41,1.47,17.65,7.35,0,16.18,5.88,10.29,2.94,1.47,1.47,4.41,0,0,0,0,0,0,0,0,0,11.76,8.82,0,0,0,0,0,0,2.94,0,0,0,1
d_sheraton_10.txt,1,52,49.42,50,17.46,99,7.43,15.38,94.23,53.85,11.54,5.77,5.77,0,0,0,0,5.77,11.54,5.77,13.46,3.85,7.69,1.92,21.15,11.54,0,0,0,0,17.31,15.38,1.92,0,0,0,7.69,1.92,0,0,0,7.69,1.92,0,1.92,0,3.85,0,0,0,0,0,3.85,0,0,0,1.92,11.54,3.85,0,0,5.77,1.92,11.54,5.77,0,9.62,3.85,9.62,0,0,5.77,5.77,0,0,0,1.92,0,0,1.92,0,0,17.31,9.62,3.85,0,0,0,3.85,0,0,0,0,0,1
d_sheraton_11.txt,1,212,74.36,76.05,33.22,98.46,14.13,9.91,89.62,53.77,9.91,6.6,1.42,0.47,4.72,0,0,3.3,10.85,10.38,10.85,7.08,5.19,0,17.45,9.91,3.3,0.94,0.94,2.83,6.13,5.66,0,0,0,0,6.6,0,0.47,0,0,11.32,0,1.42,3.77,3.3,2.83,3.3,3.77,3.3,0,0,6.13,0.94,0.47,0,4.72,9.43,1.42,1.42,4.25,3.3,0,3.3,12.74,1.89,17.45,1.89,10.85,5.66,1.89,6.6,1.89,0,0,0,0,0,0,0,0,0,10.38,8.02,2.36,0,0,0,0,0,0,0,0,0,1
d_sheraton_12.txt,1,73,95.44,97.21,29.73,99,18.25,15.07,93.15,52.05,13.7,8.22,0,6.85,1.37,0,0,5.48,13.7,15.07,5.48,2.74,2.74,1.37,12.33,9.59,4.11,1.37,0,5.48,8.22,8.22,0,0,0,0,12.33,0,0,0,0,8.22,1.37,2.74,1.37,0,2.74,0,6.85,2.74,0,4.11,2.74,0,0,0,2.74,12.33,8.22,2.74,1.37,2.74,0,4.11,4.11,1.37,17.81,2.74,12.33,4.11,0,5.48,4.11,0,1.37,0,0,0,0,0,0,0,10.96,2.74,2.74,0,0,0,2.74,0,0,2.74,0,0,1
d_sheraton_13.txt,1,101,84.18,72.37,48.61,99,20.2,20.79,86.14,49.5,11.88,6.93,4.95,1.98,0,0,0,4.95,11.88,11.88,6.93,4.95,5.94,0.99,12.87,5.94,1.98,1.98,0.99,0.99,10.89,9.9,0.99,0,0,0,9.9,1.98,0,0.99,0,5.94,0.99,0,1.98,0.99,1.98,0,1.98,0.99,0,0,3.96,0,1.98,0,1.98,10.89,3.96,0.99,0.99,4.95,0.99,4.95,3.96,0,16.83,3.96,6.93,6.93,0,5.94,0,0,0,0,0,0,0,0,0,0,11.88,1.98,3.96,0,0,0,2.97,0,0,2.97,0,0,1
d_sheraton_14.txt,1,35,60.73,38.74,89.63,99,17.5,17.14,82.86,45.71,17.14,17.14,14.29,0,2.86,0,0,0,2.86,11.43,5.71,2.86,5.71,0,20,2.86,0,0,0,0,11.43,11.43,0,0,0,0,8.57,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,2.86,0,0,0,11.43,2.86,2.86,0,5.71,0,11.43,8.57,0,14.29,5.71,14.29,0,2.86,2.86,2.86,0,0,0,2.86,0,0,0,2.86,0,14.29,0,8.57,0,0,0,2.86,2.86,0,0,0,0,1
d_sheraton_15.txt,1,51,59.32,50,85.89,99,17,17.65,88.24,58.82,9.8,7.84,3.92,0,3.92,0,0,1.96,11.76,11.76,9.8,9.8,9.8,1.96,17.65,3.92,1.96,0,0,0,7.84,7.84,0,0,0,0,5.88,0,1.96,0,0,7.84,1.96,0,1.96,1.96,0,3.92,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,9.8,3.92,19.61,1.96,9.8,13.73,0,5.88,0,0,0,0,0,0,0,0,0,0,7.84,5.88,0,0,0,0,0,0,0,1.96,0,0,1
d_sheraton_16.txt,1,91,80.74,62.91,22.58,67.32,18.2,17.58,82.42,53.85,9.89,7.69,4.4,0,2.2,0,1.1,2.2,12.09,10.99,8.79,5.49,6.59,1.1,18.68,2.2,1.1,1.1,0,1.1,5.49,3.3,1.1,0,0,1.1,7.69,1.1,1.1,0,1.1,10.99,2.2,3.3,2.2,3.3,3.3,1.1,1.1,0,0,1.1,3.3,0,1.1,0,2.2,3.3,1.1,1.1,1.1,0,0,0,15.38,0,10.99,4.4,6.59,2.2,1.1,7.69,0,1.1,0,0,1.1,0,1.1,0,0,0,10.99,6.59,3.3,0,0,0,1.1,0,0,0,0,0,1
d_sheraton_17.txt,1,50,73.88,27.43,98.41,99,12.5,24,96,54,16,8,8,0,0,0,0,8,10,12,8,4,6,0,18,8,2,2,0,2,18,16,0,0,0,0,2,0,2,0,0,10,2,0,2,0,6,0,2,2,0,0,0,0,0,0,0,6,2,2,0,2,0,10,4,0,26,6,16,6,2,4,0,0,0,0,0,0,0,0,0,0,10,6,2,0,0,0,2,0,0,0,0,0,1
d_sheraton_18.txt,1,59,42.14,84.55,10.76,99,9.83,22.03,91.53,55.93,8.47,5.08,0,5.08,0,0,0,3.39,10.17,6.78,10.17,15.25,6.78,0,13.56,8.47,0,0,0,0,8.47,8.47,0,0,0,0,5.08,0,0,0,0,10.17,0,1.69,1.69,0,6.78,0,1.69,1.69,0,0,5.08,0,0,0,5.08,6.78,5.08,0,1.69,0,0,8.47,3.39,0,15.25,1.69,10.17,5.08,1.69,6.78,5.08,0,0,0,1.69,0,0,1.69,0,0,16.95,8.47,6.78,0,0,0,1.69,0,0,0,0,0,1
d_sheraton_19.txt,1,135,92.54,99,18.21,99,19.29,17.04,82.96,55.56,14.07,11.11,0,10.37,0,0.74,0,2.96,11.11,17.04,4.44,3.7,6.67,0,9.63,3.7,0.74,2.22,0,0,7.41,7.41,0,0,0,0,13.33,0,0,0,0.74,3.7,0.74,1.48,0,0,1.48,0,1.48,0.74,0,0.74,4.44,0.74,0.74,0,2.96,14.81,10.37,0.74,1.48,2.22,0,5.93,1.48,0,15.56,1.48,10.37,3.7,1.48,0.74,4.44,0,0,0,0,0,0,0,0,0,11.11,2.96,0,0,0,0,2.96,1.48,0,2.22,1.48,0,1
d_sheraton_2.txt,1,258,90.35,73.24,71.56,90.1,21.5,19.38,86.43,52.33,10.47,8.53,3.88,4.26,0.39,0,0,1.94,10.08,15.89,5.04,4.26,6.98,1.94,10.47,6.2,2.71,0.39,0.78,1.55,5.43,4.26,0.39,0,0,0,8.91,1.16,0.39,1.16,0,5.43,1.16,0,1.55,1.16,1.55,1.55,2.71,2.33,0.39,0,1.94,0.78,0.39,0,0.78,11.24,6.98,1.55,2.71,1.55,0,4.26,5.04,0,19.38,3.88,11.63,5.43,3.88,2.71,1.55,1.16,0,0,0.39,0,0,0,0.39,0,12.4,4.65,3.88,0,0,0,0,1.94,0,1.94,0,0,1
d_sheraton_20.txt,1,79,41.25,18.78,99,99,13.17,15.19,93.67,56.96,18.99,15.19,13.92,0,0,0,1.27,3.8,10.13,11.39,8.86,5.06,11.39,1.27,12.66,8.86,6.33,0,0,1.27,10.13,8.86,1.27,0,0,0,8.86,0,0,0,0,6.33,1.27,0,0,1.27,1.27,2.53,2.53,0,0,1.27,2.53,0,0,0,0,6.33,2.53,2.53,1.27,1.27,1.27,6.33,3.8,2.53,18.99,3.8,8.86,7.59,3.8,2.53,3.8,1.27,0,0,0,0,0,0,0,0,16.46,2.53,2.53,0,0,0,6.33,0,0,5.06,0,0,1
d_sheraton_3.txt,1,91,32.08,50,70.18,93.91,18.2,21.98,90.11,56.04,18.68,14.29,10.99,0,0,0,3.3,4.4,5.49,8.79,8.79,6.59,7.69,0,15.38,2.2,1.1,0,1.1,1.1,5.49,4.4,0,0,0,0,12.09,2.2,2.2,0,1.1,12.09,1.1,0,4.4,3.3,5.49,1.1,3.3,0,1.1,0,4.4,0,0,0,4.4,7.69,5.49,1.1,1.1,1.1,0,7.69,4.4,0,15.38,4.4,10.99,4.4,2.2,6.59,2.2,0,0,0,1.1,0,0,1.1,0,0,6.59,5.49,1.1,0,0,0,0,0,0,0,0,0,1
d_sheraton_4.txt,1,122,31.06,34.08,41.26,99,15.25,17.21,91.8,60.66,10.66,5.74,4.92,0,0.82,0,0,4.92,9.02,9.84,13.93,11.48,9.84,0.82,17.21,7.38,1.64,0,0,0,8.2,8.2,0,0,0,0,4.1,0,0,0,0,12.3,0,0,2.46,0.82,5.74,3.28,3.28,1.64,0,1.64,0,0,0,0,0,4.92,0,0.82,2.46,2.46,0,4.1,10.66,0,13.93,1.64,11.48,2.46,2.46,4.1,4.1,0,0.82,0,0,0,0,0,0,0,19.67,6.56,7.38,0,0,0,2.46,0,0,3.28,0,0,1
d_sheraton_5.txt,1,120,78.3,84.14,65.14,98.78,20,9.17,93.33,59.17,13.33,6.67,1.67,5,0,0,0,6.67,10.83,14.17,7.5,5.83,7.5,0.83,13.33,5.83,1.67,2.5,0,0.83,5.83,5.83,0,0,0,0,8.33,0.83,0,0.83,0,0.83,0,0,0,0,0,0.83,2.5,2.5,0,0,1.67,0.83,0,0,0.83,11.67,5.83,0.83,4.17,0.83,0,2.5,10.83,0.83,20.83,5,15.83,3.33,1.67,4.17,0.83,1.67,0,0,0.83,0,0,0,0.83,0,14.17,5.83,7.5,0,0,0,0,0,0,0.83,0,0,1
d_sheraton_6.txt,1,40,66.46,98.72,59.88,96.76,13.33,17.5,95,52.5,17.5,12.5,5,7.5,0,0,0,5,12.5,7.5,5,5,7.5,0,10,5,0,2.5,0,2.5,7.5,5,0,0,0,0,20,2.5,2.5,0,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,7.5,0,0,0,5,20,15,0,2.5,2.5,0,10,0,0,15,0,10,5,5,5,5,5,0,0,0,0,0,0,0,0,17.5,5,5,0,0,0,2.5,0,0,0,5,0,1
d_sheraton_7.txt,1,103,94.12,50,18.11,99,20.6,25.24,82.52,47.57,7.77,6.8,4.85,0.97,0,0,0.97,0.97,8.74,15.53,6.8,2.91,5.83,0,16.5,5.83,0.97,0,0,2.91,7.77,7.77,0,0,0,0,4.85,0.97,0,0,0.97,9.71,0,1.94,2.91,1.94,2.91,0.97,1.94,1.94,0,0,1.94,0,0,0,1.94,7.77,2.91,1.94,1.94,2.91,0,6.8,5.83,0.97,12.62,1.94,9.71,1.94,2.91,3.88,0,0,0,0,0,0,0,0,0,0,9.71,3.88,4.85,0,0,0,0.97,0,0,0,0,0,1
d_sheraton_8.txt,1,242,68.89,22.85,47.74,84.21,14.24,17.36,90.91,55.79,11.98,7.85,7.02,0,0,0,0.83,4.13,10.74,11.16,9.5,6.61,6.61,1.24,16.94,4.55,1.65,0.41,2.48,2.07,4.55,3.72,0.41,0,0,0,2.89,0,0.41,0,0,14.88,0.83,2.07,2.07,3.31,5.37,2.07,2.89,0.83,0.83,0.41,4.13,0.83,0,0,3.31,3.72,0.41,0.83,2.07,2.07,0,9.5,6.2,0,12.81,2.07,8.68,2.89,1.24,4.55,3.72,0.41,0,0.41,1.24,0,0,0.83,0.41,0,11.16,6.61,2.48,0,0,0,0.41,0,0,1.65,0,0,1
d_sheraton_9.txt,1,103,97.18,28.02,64.94,99,11.44,19.42,89.32,52.43,7.77,6.8,6.8,0,0,0,0,0.97,18.45,10.68,9.71,0,5.83,0,14.56,9.71,2.91,0.97,0,0.97,9.71,9.71,0,0,0,0,1.94,0,0,0,0,2.91,0.97,0,0,0.97,0,0.97,5.83,2.91,0,0.97,3.88,0,0,0,3.88,2.91,0,0,0,2.91,0,11.65,2.91,0,14.56,3.88,12.62,0.97,0.97,6.8,2.91,0.97,0,0,0,0,0,0,0,0,14.56,8.74,5.83,0,0,0,0,0,0,0,0,0,1
d_swissotel_1.txt,1,195,51.25,28.63,50.17,95.12,12.19,18.97,89.74,58.46,10.77,6.15,5.64,0,0,0,0.51,4.62,9.74,10.26,12.31,9.74,6.67,1.03,16.41,5.13,1.03,1.03,1.03,2.56,6.15,5.13,0.51,0,0,0,4.1,0,1.03,0,0,10.26,1.03,0.51,2.05,1.03,3.59,3.08,4.1,2.05,1.03,1.03,1.54,0,0,0,0.51,5.13,1.54,1.03,2.05,0.51,0.51,10.26,4.62,0,13.33,1.54,8.72,4.1,1.54,6.67,2.05,0.51,0,0,1.03,0,0,1.03,0,0,10.26,4.62,0.51,0,0,0,3.59,0,0,1.54,0,0,1
d_swissotel_10.txt,1,116,67.34,66.68,89.26,97.32,14.5,13.79,92.24,59.48,9.48,5.17,0.86,3.45,0.86,0,0,4.31,10.34,12.93,10.34,8.62,6.9,2.59,14.66,9.48,1.72,0,0,1.72,6.03,5.17,0,0,0,0,6.9,0.86,0.86,0,0,5.17,0,0,0,0,1.72,3.45,1.72,1.72,0,0,0.86,0.86,0,0,0,10.34,5.17,2.59,5.17,1.72,0,10.34,5.17,0,24.14,3.45,16.38,6.9,0.86,3.45,3.45,0.86,0,0,0,0,0,0,0,0,13.79,6.9,6.03,0,0,0,0,0,0,0.86,0,0,1
d_swissotel_11.txt,1,57,59.61,29.92,28.23,99,11.4,22.81,91.23,52.63,5.26,1.75,1.75,0,0,0,0,3.51,8.77,10.53,12.28,14.04,3.51,1.75,15.79,14.04,1.75,0,1.75,1.75,14.04,14.04,0,0,0,0,0,0,0,0,0,10.53,0,0,3.51,0,5.26,1.75,3.51,0,1.75,0,0,0,0,0,0,14.04,1.75,1.75,5.26,7.02,0,3.51,10.53,0,17.54,1.75,15.79,1.75,1.75,1.75,3.51,0,0,0,1.75,0,0,1.75,0,0,22.81,8.77,8.77,0,0,0,1.75,0,0,3.51,0,0,1
d_swissotel_12.txt,1,68,42.68,38.42,95.02,94.01,13.6,11.76,95.59,64.71,14.71,8.82,7.35,0,0,0,1.47,5.88,10.29,11.76,10.29,11.76,8.82,0,17.65,4.41,0,1.47,1.47,0,5.88,4.41,0,0,0,0,5.88,0,1.47,0,1.47,8.82,2.94,0,2.94,2.94,1.47,1.47,1.47,1.47,0,0,0,0,0,0,0,11.76,2.94,2.94,2.94,2.94,0,8.82,8.82,1.47,22.06,4.41,14.71,7.35,4.41,1.47,2.94,1.47,0,0,0,0,0,0,0,0,8.82,7.35,0,0,0,0,0,1.47,0,0,0,0,1
d_swissotel_13.txt,1,120,91.57,82.04,10.08,96.76,20,8.33,89.17,53.33,12.5,8.33,3.33,4.17,0.83,0,0,4.17,12.5,13.33,6.67,3.33,5,0,14.17,6.67,5,0,4.17,3.33,5,5,0,0,0,0,7.5,0.83,0,0.83,0,8.33,0.83,0.83,4.17,0.83,1.67,0,3.33,2.5,0,0.83,2.5,0,0,0,2.5,8.33,5,0.83,2.5,0.83,0,4.17,5.83,0.83,13.33,1.67,5,7.5,1.67,4.17,0.83,0,0,0,0,0,0,0,0,0,10,5,0.83,0,0,0,0,2.5,0,1.67,0,0,1
d_swissotel_14.txt,1,129,65.15,70.64,54.68,98.03,21.5,20.16,93.02,60.47,10.85,6.2,0.78,0,4.65,0,0.78,4.65,10.08,13.95,13.18,6.2,6.98,2.33,17.83,7.75,3.1,0.78,0.78,4.65,5.43,5.43,0,0,0,0,7.75,0,0,0,0,10.08,0.78,0,0.78,3.1,1.55,3.88,2.33,0.78,0,0.78,2.33,0.78,0,0,1.55,5.43,0,1.55,1.55,4.65,0,0.78,13.18,2.33,17.05,1.55,13.95,3.1,2.33,5.43,1.55,0,0,0,0,0,0,0,0,0,6.2,4.65,1.55,0,0,0,0,0,0,0,0,0,1
d_swissotel_15.txt,1,99,57.84,86.68,38.14,96.96,16.5,14.14,90.91,55.56,17.17,12.12,5.05,6.06,0,0,1.01,5.05,9.09,11.11,11.11,4.04,6.06,0,19.19,9.09,4.04,0,1.01,1.01,6.06,5.05,0,0,0,0,11.11,3.03,0,0,1.01,6.06,0,1.01,3.03,0,1.01,1.01,1.01,0,0,1.01,0,0,0,0,0,11.11,8.08,0,0,3.03,0,13.13,5.05,2.02,16.16,5.05,11.11,4.04,1.01,3.03,4.04,0,0,0,0,0,0,0,0,0,11.11,4.04,2.02,0,0,0,2.02,2.02,0,1.01,0,0,1
d_swissotel_16.txt,1,73,84.31,70.83,16.14,99,14.6,19.18,90.41,53.42,9.59,6.85,4.11,1.37,1.37,0,0,2.74,9.59,13.7,8.22,6.85,5.48,0,12.33,6.85,0,0,0,1.37,9.59,8.22,1.37,0,0,0,6.85,1.37,0,1.37,0,12.33,0,1.37,4.11,2.74,5.48,0,6.85,4.11,1.37,0,1.37,0,1.37,0,0,8.22,2.74,1.37,1.37,2.74,0,2.74,6.85,0,15.07,1.37,12.33,1.37,1.37,8.22,5.48,0,0,0,2.74,0,0,1.37,1.37,0,9.59,6.85,2.74,0,0,0,0,0,0,0,0,0,1
d_swissotel_17.txt,1,38,64.39,21.49,33.36,97.58,7.6,18.42,92.11,55.26,18.42,7.89,7.89,0,0,0,0,10.53,10.53,10.53,15.79,0,2.63,0,18.42,7.89,2.63,0,0,0,5.26,5.26,0,0,0,0,2.63,0,0,0,0,2.63,0,0,0,0,0,2.63,2.63,0,0,0,5.26,0,0,0,5.26,5.26,0,2.63,5.26,2.63,0,15.79,5.26,0,7.89,2.63,7.89,0,2.63,10.53,2.63,0,0,0,0,0,0,0,0,0,15.79,13.16,2.63,0,0,0,0,0,0,0,0,0,1
d_swissotel_18.txt,1,103,74.69,95.97,52.39,98.77,12.88,20.39,91.26,54.37,12.62,7.77,0,7.77,0,0,0,4.85,11.65,10.68,8.74,4.85,5.83,1.94,18.45,1.94,0,1.94,0,0.97,6.8,5.83,0,0,0,0,12.62,1.94,0.97,0,0,4.85,2.91,0.97,0.97,0,0,0.97,2.91,0.97,0,0,3.88,0,0,0,3.88,13.59,10.68,0,1.94,0.97,0,8.74,7.77,0.97,18.45,4.85,12.62,2.91,1.94,4.85,3.88,1.94,0,0,0,0,0,0,0,0,14.56,6.8,5.83,0,0,0,0,0,0,1.94,0,0,1
d_swissotel_19.txt,1,79,69.21,69.37,61.71,89.4,15.8,18.99,91.14,55.7,11.39,7.59,2.53,5.06,0,0,0,3.8,11.39,10.13,8.86,5.06,8.86,1.27,17.72,3.8,1.27,1.27,1.27,0,7.59,5.06,1.27,0,0,1.27,7.59,1.27,1.27,0,1.27,6.33,1.27,1.27,0,1.27,1.27,3.8,3.8,3.8,0,0,0,0,0,0,0,16.46,7.59,1.27,3.8,5.06,0,8.86,7.59,0,15.19,0,12.66,3.8,3.8,5.06,1.27,3.8,0,0,0,0,0,0,0,0,7.59,6.33,1.27,0,0,0,0,0,0,0,0,0,1
d_swissotel_2.txt,1,136,36.62,50,57.02,67.46,22.67,17.65,94.12,57.35,17.65,9.56,6.62,0,1.47,0,1.47,8.09,7.35,9.56,8.82,5.88,10.29,0,21.32,3.68,0.74,1.47,2.21,0.74,2.94,2.21,0,0,0,0,7.35,0,0.74,0,0,14.71,0.74,2.21,5.15,2.94,4.41,2.21,2.21,1.47,0.74,0,0.74,0,0,0,0.74,5.15,0.74,0.74,0.74,2.94,0,9.56,7.35,2.21,17.65,5.15,10.29,5.15,2.94,5.15,1.47,1.47,0,0,0,0,0,0,0,0,5.15,3.68,0.74,0,0,0,0.74,0,0,0,0,0,1
d_swissotel_20.txt,1,64,16.88,31.97,35.37,99,8,15.62,98.44,64.06,15.62,7.81,6.25,0,1.56,0,0,7.81,12.5,4.69,15.62,12.5,6.25,1.56,25,7.81,0,0,0,0,6.25,6.25,0,0,0,0,4.69,0,0,0,0,17.19,1.56,0,6.25,3.12,3.12,3.12,3.12,3.12,0,0,0,0,0,0,0,1.56,1.56,0,0,0,0,14.06,6.25,0,14.06,4.69,9.38,3.12,1.56,3.12,6.25,3.12,0,0,0,0,0,0,0,0,14.06,12.5,0,0,0,0,0,0,0,1.56,0,0,1
d_swissotel_3.txt,1,73,51.15,75.34,29.73,99,12.17,19.18,87.67,46.58,9.59,6.85,4.11,2.74,0,0,0,2.74,8.22,6.85,8.22,5.48,12.33,0,10.96,13.7,1.37,2.74,2.74,4.11,9.59,9.59,0,0,0,0,8.22,2.74,0,0,2.74,4.11,0,0,0,2.74,1.37,0,1.37,1.37,0,0,1.37,0,0,0,1.37,10.96,6.85,0,2.74,1.37,0,8.22,2.74,0,13.7,1.37,4.11,8.22,2.74,1.37,2.74,4.11,0,0,0,0,0,0,0,0,12.33,8.22,2.74,0,0,0,0,0,0,1.37,0,0,1
d_swissotel_4.txt,1,71,91.86,66.38,32.7,92.81,11.83,26.76,81.69,45.07,7.04,1.41,0,0,0,0,1.41,5.63,8.45,15.49,8.45,2.82,7.04,0,11.27,4.23,4.23,0,1.41,0,5.63,4.23,0,0,0,0,7.04,0,1.41,0,0,4.23,0,0,0,0,1.41,2.82,2.82,1.41,0,0,5.63,1.41,1.41,0,2.82,5.63,1.41,0,2.82,0,1.41,0,9.86,0,15.49,1.41,12.68,1.41,1.41,8.45,4.23,0,0,0,1.41,0,0,0,1.41,0,9.86,8.45,1.41,0,0,0,0,0,0,0,0,0,1
