Filename,Segment,WC,WPS,Sixltr,Dic,Pronoun,I,We,Self,You,Other,Negate,Assent,Article,Preps,Number,Affect,Posemo,Posfeel,Optim,Negemo,Anx,Anger,Sad,Cogmech,Cause,Insight,Discrep,Inhib,Tentat,Certain,Senses,See,Hear,Feel,Social,Comm,Othref,Friends,Family,Humans,Time,Past,Present,Future,Space,Up,Down,Incl,Excl,Motion,Occup,School,Job,Achieve,Leisure,Home,Sports,TV,Music,Money,Metaph,Relig,Death,Physcal,Body,Sexual,Eating,Sleep,Groom,Swear,Nonfl,Fillers,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,Deceptive_Class
d_swissotel_15.txt,1,99,16.5,14.14,75.76,13.13,5.05,6.06,11.11,0,1.01,0,0,9.09,10.1,1.01,4.04,4.04,0,1.01,0,0,0,0,4.04,0,0,3.03,0,0,1.01,0,0,0,0,10.1,0,7.07,0,2.02,1.01,2.02,10.1,5.05,1.01,2.02,0,0,8.08,3.03,2.02,1.01,1.01,0,0,3.03,3.03,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,11.11,4.04,2.02,0,0,0,2.02,2.02,0,1.01,0,0,1
d_swissotel_16.txt,1,73,14.6,19.18,72.6,8.22,4.11,1.37,5.48,1.37,0,0,0,9.59,13.7,0,5.48,4.11,0,1.37,1.37,0,0,0,5.48,0,1.37,4.11,0,0,4.11,4.11,2.74,1.37,0,6.85,1.37,4.11,0,1.37,0,0,2.74,8.22,0,5.48,2.74,0,10.96,0,0,1.37,0,0,1.37,5.48,2.74,2.74,0,0,0,0,0,0,2.74,0,0,0,0,2.74,0,0,0,9.59,6.85,2.74,0,0,0,0,0,0,0,0,0,1
d_swissotel_17.txt,1,38,7.6,18.42,73.68,5.26,5.26,0,5.26,0,0,0,0,10.53,10.53,0,5.26,5.26,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,2.63,0,0,0,0,0,13.16,2.63,0,5.26,5.26,0,10.53,2.63,0,2.63,0,0,2.63,7.89,5.26,0,0,0,0,0,0,0,5.26,0,0,2.63,0,2.63,0,0,0,15.79,13.16,2.63,0,0,0,0,0,0,0,0,0,1
d_swissotel_18.txt,1,103,12.88,20.39,79.61,10.68,0,7.77,7.77,0,0,1.94,0,11.65,11.65,0,6.8,6.8,1.94,0,0,0,0,0,5.83,0.97,3.88,0.97,0,0.97,0.97,0.97,0.97,0,0,11.65,0,7.77,0,1.94,0.97,1.94,8.74,7.77,0.97,3.88,0,0.97,6.8,0.97,2.91,0,0,0,0,2.91,2.91,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,14.56,6.8,5.83,0,0,0,0,0,0,1.94,0,0,1
d_swissotel_19.txt,1,79,15.8,18.99,81.01,7.59,2.53,5.06,7.59,0,0,1.27,0,11.39,10.13,1.27,8.86,7.59,0,2.53,1.27,0,0,1.27,2.53,1.27,2.53,0,0,2.53,2.53,3.8,3.8,0,0,6.33,0,5.06,0,1.27,0,2.53,7.59,10.13,0,3.8,2.53,0,11.39,2.53,0,1.27,0,1.27,0,1.27,1.27,0,0,0,2.53,0,0,0,2.53,0,0,0,1.27,1.27,0,0,0,7.59,6.33,1.27,0,0,0,0,0,0,0,0,0,1
d_swissotel_2.txt,1,136,22.67,17.65,76.47,13.24,6.62,0,6.62,1.47,1.47,0,0,7.35,11.03,2.21,1.47,1.47,0,0,0,0,0,0,7.35,1.47,0,5.15,0,0.74,2.21,1.47,0.74,0.74,0,4.41,0.74,3.68,0,0,0,3.68,8.82,6.62,1.47,3.68,0,0,11.03,1.47,2.21,0,0,0,0,1.47,0.74,0,0,0,0.74,0,0,0,0.74,0,0,0.74,0,0,0,0,0,5.15,3.68,0.74,0,0,0,0.74,0,0,0,0,0,1
d_swissotel_20.txt,1,64,8,15.62,89.06,14.06,6.25,0,6.25,1.56,0,1.56,0,12.5,4.69,0,6.25,6.25,0,0,0,0,0,0,7.81,0,1.56,6.25,0,1.56,3.12,1.56,1.56,0,0,4.69,0,3.12,0,0,0,1.56,15.62,7.81,0,0,0,0,7.81,0,1.56,0,0,0,0,7.81,7.81,0,0,0,3.12,0,0,0,1.56,0,0,0,1.56,1.56,0,0,0,14.06,12.5,0,0,0,0,0,0,0,1.56,0,0,1
d_swissotel_3.txt,1,73,12.17,19.18,76.71,9.59,4.11,2.74,6.85,0,0,0,0,8.22,6.85,1.37,6.85,6.85,0,1.37,0,0,0,0,1.37,0,0,0,0,1.37,2.74,1.37,1.37,0,0,8.22,1.37,2.74,0,2.74,0,8.22,8.22,4.11,0,0,0,0,9.59,0,1.37,1.37,0,1.37,0,4.11,2.74,0,0,0,2.74,0,0,0,2.74,0,0,1.37,0,1.37,0,0,0,12.33,8.22,2.74,0,0,0,0,0,0,1.37,0,0,1
d_swissotel_4.txt,1,71,11.83,26.76,67.61,2.82,0,0,0,0,1.41,0,0,8.45,18.31,1.41,4.23,4.23,0,0,0,0,0,0,1.41,0,0,0,1.41,0,0,4.23,1.41,0,0,4.23,0,2.82,0,0,1.41,1.41,0,12.68,0,4.23,0,2.82,8.45,1.41,1.41,1.41,0,1.41,0,4.23,1.41,2.82,0,0,0,0,0,0,2.82,0,0,2.82,0,0,0,0,0,9.86,8.45,1.41,0,0,0,0,0,0,0,0,0,1
d_swissotel_5.txt,1,156,14.18,21.15,82.05,6.41,1.28,3.85,5.13,0.64,0,0.64,0,12.18,14.74,1.28,6.41,6.41,0,1.92,0,0,0,0,2.56,0,0,1.92,0,1.28,2.56,2.56,1.92,0,0.64,7.05,0.64,5.13,0.64,0.64,0,5.13,5.13,7.69,0.64,3.21,0.64,0.64,8.33,3.85,1.28,2.56,0.64,1.28,1.28,3.21,2.56,0,0,0,0,0,0,0,3.21,0.64,0,1.92,0,0.64,0,0,1.28,7.69,5.13,0.64,0,0,0,1.92,0,0,0,0,0,1
d_swissotel_6.txt,1,39,9.75,28.21,69.23,7.69,5.13,0,5.13,0,0,0,0,7.69,10.26,0,7.69,7.69,0,0,0,0,0,0,5.13,0,0,2.56,0,0,0,0,0,0,0,2.56,0,2.56,0,0,0,2.56,5.13,5.13,5.13,2.56,0,0,10.26,2.56,0,0,0,0,0,2.56,0,2.56,0,0,2.56,0,0,0,5.13,2.56,0,2.56,0,0,0,0,0,10.26,10.26,0,0,0,0,0,0,0,0,0,0,1
d_swissotel_7.txt,1,108,13.5,15.74,79.63,17.59,12.96,0,12.96,0,2.78,1.85,0,4.63,13.89,0,2.78,2.78,0.93,0,0,0,0,0,3.7,0.93,1.85,0.93,0,0,0.93,3.7,0.93,2.78,0,7.41,2.78,2.78,0,0,0,6.48,15.74,3.7,0.93,7.41,0,0,3.7,8.33,2.78,0.93,0,0.93,0,1.85,1.85,0,0,0,0.93,0,0,0,1.85,0.93,0,0,0,0.93,0,0,0,13.89,7.41,4.63,0,0,0,0,0,0,1.85,0,0,1
d_swissotel_8.txt,1,69,13.8,34.78,75.36,2.9,0,0,0,0,1.45,0,0,14.49,15.94,0,5.8,5.8,0,1.45,0,0,0,0,1.45,0,0,0,0,2.9,1.45,1.45,0,1.45,0,5.8,2.9,1.45,1.45,0,0,0,0,4.35,0,5.8,0,1.45,14.49,2.9,1.45,7.25,0,5.8,1.45,1.45,0,0,0,0,0,0,0,0,2.9,1.45,0,1.45,0,0,0,0,0,7.25,5.8,1.45,0,0,0,0,0,0,0,0,0,1
d_swissotel_9.txt,1,33,11,12.12,87.88,12.12,9.09,0,9.09,0,0,0,0,6.06,9.09,0,6.06,6.06,0,0,0,0,0,0,3.03,0,0,3.03,0,0,9.09,0,0,0,0,3.03,0,0,0,0,0,6.06,15.15,3.03,0,3.03,3.03,0,9.09,0,0,3.03,0,3.03,0,6.06,6.06,0,0,0,0,0,0,0,6.06,3.03,0,0,0,3.03,0,0,0,9.09,6.06,0,0,0,0,3.03,0,0,0,0,0,1
d_allegro_1.txt,1,123,13.67,17.07,78.86,12.2,10.57,0,10.57,0,0,1.63,0,9.76,11.38,2.44,5.69,4.07,0,0,1.63,1.63,0.81,0,5.69,0,2.44,1.63,0,0,2.44,2.44,1.63,0,0.81,3.25,0.81,0.81,0,0.81,0.81,4.07,10.57,7.32,0,4.07,0.81,0,4.07,2.44,1.63,2.44,0,2.44,0,2.44,1.63,0.81,0,0,0,0,0,0,0.81,0.81,0,0,0,0,0,0,0.81,13.01,5.69,3.25,0,0,0,1.63,0.81,0,0.81,0,0.81,1
d_allegro_10.txt,1,89,17.8,17.98,77.53,16.85,13.48,0,13.48,0,1.12,0,1.12,5.62,11.24,0,3.37,3.37,1.12,0,0,0,0,0,5.62,0,4.49,0,0,2.25,0,3.37,0,3.37,0,7.87,3.37,3.37,0,0,0,5.62,4.49,11.24,3.37,3.37,0,0,5.62,1.12,1.12,2.25,0,2.25,0,1.12,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.87,5.62,2.25,0,0,0,0,0,0,0,0,0,1
d_allegro_11.txt,1,50,16.67,16,74,12,10,0,10,0,2,0,0,8,8,0,4,4,2,2,0,0,0,0,4,0,0,4,0,2,4,0,0,0,0,6,0,2,0,4,0,6,8,2,0,2,2,0,12,2,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,2,0,0,0,0,2,0,0,4,0,1
d_allegro_12.txt,1,212,11.78,17.45,76.89,12.74,10.85,0,10.85,0,0.47,0.47,0,9.91,14.15,2.36,3.77,3.3,0.47,0.94,0.47,0,0,0,3.3,0,0.47,1.42,0.94,0.47,1.42,1.89,0,0.94,0.94,3.3,2.36,0.94,0,0,0,5.19,9.43,3.3,0,2.36,0.94,0.47,6.6,1.42,0.47,6.6,0.47,4.72,2.36,4.25,2.83,0,0.47,0,1.42,0,0,0,5.19,0.94,0,2.83,1.89,0.47,0,0,0,11.79,8.02,0,0,0.47,0,0.47,0.94,0.47,1.42,0,0,1
d_allegro_13.txt,1,66,13.2,19.7,68.18,13.64,3.03,9.09,12.12,1.52,0,0,0,9.09,15.15,0,7.58,7.58,1.52,0,0,0,0,0,1.52,1.52,1.52,0,0,1.52,0,3.03,1.52,0,1.52,12.12,0,10.61,1.52,0,0,3.03,4.55,7.58,0,0,0,0,4.55,3.03,0,1.52,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.12,6.06,4.55,0,0,0,1.52,0,0,0,0,0,1
d_allegro_14.txt,1,95,15.83,20,75.79,9.47,4.21,5.26,9.47,0,0,0,0,9.47,8.42,3.16,6.32,5.26,0,3.16,1.05,0,0,0,3.16,0,2.11,1.05,0,0,2.11,2.11,0,0,2.11,6.32,0,5.26,0,1.05,0,8.42,8.42,2.11,1.05,3.16,2.11,0,12.63,2.11,0,2.11,1.05,0,1.05,1.05,1.05,0,0,0,1.05,0,0,0,1.05,1.05,0,0,0,0,0,0,0,11.58,6.32,5.26,0,0,0,0,0,0,0,0,0,1
d_allegro_15.txt,1,123,13.67,26.02,61.79,9.76,4.88,0,4.88,1.63,0.81,0.81,0,11.38,11.38,0.81,2.44,2.44,0.81,0,0,0,0,0,3.25,0,0.81,2.44,0,0,0.81,0.81,0,0,0.81,2.44,0,2.44,0,0,0,1.63,4.07,6.5,0,2.44,0.81,0,9.76,0.81,0.81,0,0,0,0,2.44,0.81,0,0.81,0,0.81,0,0,0,4.07,2.44,0.81,0.81,0,0,0,0,0,15.45,6.5,3.25,0,0,0,0.81,0.81,0,1.63,1.63,0.81,1
d_allegro_16.txt,1,57,9.5,26.32,63.16,5.26,3.51,1.75,5.26,0,0,0,0,10.53,12.28,0,5.26,5.26,3.51,0,0,0,0,0,3.51,0,0,3.51,0,0,5.26,1.75,1.75,0,0,1.75,0,1.75,0,0,0,0,5.26,8.77,0,3.51,3.51,0,1.75,1.75,0,0,0,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.54,8.77,3.51,0,0,0,1.75,3.51,0,0,0,0,1
d_allegro_17.txt,1,106,15.14,16.04,79.25,11.32,8.49,0,8.49,0,0.94,0.94,0,8.49,12.26,0,4.72,4.72,0,0,0,0,0,0,8.49,1.89,0.94,4.72,0,0.94,1.89,1.89,0.94,0.94,0,4.72,1.89,1.89,0,0,0,1.89,7.55,12.26,0,4.72,0,0,10.38,5.66,0.94,0,0,0,0,1.89,1.89,0,0,0,0,0,0,0,0.94,0,0,0,0,0.94,0,0,0,13.21,5.66,5.66,0,0,0,0.94,0,0,0.94,0,0,1
d_allegro_18.txt,1,106,21.2,14.15,77.36,15.09,13.21,0,13.21,0.94,0.94,0.94,0,8.49,13.21,1.89,3.77,3.77,0,0.94,0,0,0,0,1.89,0,0,1.89,0,0.94,2.83,1.89,0,0.94,0.94,5.66,0.94,1.89,0,0,0.94,2.83,9.43,5.66,0,1.89,0.94,0,11.32,0,0.94,1.89,0,0.94,0.94,1.89,1.89,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0.94,9.43,3.77,1.89,0,0,0,0.94,1.89,0,0.94,0,0,1
d_allegro_19.txt,1,285,17.81,20,73.68,11.93,8.77,0,8.77,0.7,1.05,1.4,0,10.53,10.18,0.7,3.51,2.81,0.7,0,0.7,0,0.35,0,3.86,0.35,0.7,2.46,0,0.7,0.35,3.51,2.11,0.7,0.35,4.56,1.4,1.75,0.35,0,0.35,3.51,9.82,5.96,0.35,2.46,1.05,0,8.07,2.11,3.16,1.4,0,1.05,0.7,2.11,2.11,0,0,0,0,0.35,0.35,0,1.05,0,0.35,0.7,0.35,0,0,0,1.05,11.23,5.26,4.91,0,0,0.35,0,0,0.7,0,0,0,1
d_allegro_2.txt,1,80,16,12.5,76.25,11.25,3.75,2.5,6.25,0,1.25,0,1.25,7.5,13.75,2.5,3.75,3.75,1.25,0,0,0,0,0,3.75,0,0,2.5,0,2.5,1.25,1.25,0,0,1.25,5,0,3.75,0,1.25,0,2.5,1.25,10,3.75,7.5,1.25,1.25,12.5,2.5,1.25,0,0,0,0,1.25,1.25,0,0,0,1.25,0,0,0,1.25,0,1.25,0,0,0,0,0,0,10,5,1.25,0,0,0,1.25,0,0,0,2.5,0,1
d_allegro_20.txt,1,174,17.4,15.52,69.54,13.79,6.9,0.57,7.47,0.57,3.45,0.57,0,6.9,14.94,1.72,4.02,4.02,0.57,2.3,0,0,0,0,2.3,0,0,1.72,0,1.15,2.3,1.15,0.57,0,0,6.9,1.15,5.17,0,0,0,4.02,6.32,5.17,1.15,3.45,2.3,0,6.32,1.15,1.15,2.3,0.57,0,1.72,1.72,0.57,1.15,0,0,0.57,0,0,0,1.15,0,0,1.15,0,0,0,0,1.72,9.77,5.75,3.45,0,0,0,0,0.57,0,0,0,0,1
d_allegro_3.txt,1,146,20.86,19.86,64.38,8.9,3.42,4.11,7.53,0.68,0.68,0.68,0,8.9,11.64,0.68,5.48,5.48,0.68,0,0,0,0,0,2.74,0.68,0,2.05,0,1.37,0.68,0,0,0,0,6.16,0,5.48,0,0.68,0,4.79,6.16,7.53,0,0,0,0,8.22,0,0.68,0.68,0,0,0.68,0.68,0.68,0,0,0,0.68,0,0,0,1.37,0.68,0,0,0,0.68,0,0,0,13.01,3.42,4.11,0,0.68,0,1.37,0.68,1.37,1.37,0,0,1
d_allegro_4.txt,1,141,15.67,23.4,73.76,9.22,7.09,0,7.09,0,0.71,0,0,10.64,12.06,0,4.26,4.26,0,0.71,0,0,0,0,2.84,1.42,0.71,1.42,0,2.84,2.84,0.71,0,0.71,0,3.55,0.71,1.42,0,0.71,0,6.38,9.22,2.13,1.42,4.96,2.13,0,6.38,2.13,2.13,0.71,0.71,0.71,0,2.13,1.42,0,0.71,0,0.71,0,0,0,2.13,0,0,1.42,0.71,0,0,0,0,14.18,3.55,7.09,0,0,0,2.84,0,0,0.71,0,0,1
d_allegro_5.txt,1,274,21.08,21.53,72.63,10.58,7.3,0.73,8.03,0,0.36,2.19,0,9.49,15.33,1.09,4.74,3.65,0.73,1.82,1.09,1.09,0,0.36,4.01,0.73,2.55,1.09,0,0.36,2.19,3.28,0,1.09,2.19,5.47,2.19,1.09,0.73,0.36,0.36,4.38,6.2,4.74,0,2.55,0.73,0.73,8.39,1.46,1.09,0.36,0,0.36,0,2.19,2.19,0,0,0,0.73,0,0,0,0.36,0,0.36,0,0,0,0,0,1.82,13.5,4.38,6.57,0,0,0,0.36,1.09,0,1.09,0,0,1
d_allegro_6.txt,1,68,17,17.65,77.94,17.65,7.35,1.47,8.82,2.94,1.47,1.47,0,7.35,13.24,1.47,2.94,2.94,1.47,1.47,0,0,0,0,4.41,0,0,2.94,0,2.94,4.41,0,0,0,0,11.76,0,7.35,0,2.94,1.47,2.94,5.88,5.88,0,5.88,0,0,11.76,2.94,1.47,1.47,0,1.47,0,0,0,0,0,0,2.94,0,0,0,1.47,0,1.47,0,0,0,0,0,0,16.18,5.88,0,0,1.47,0,1.47,0,0,0,2.94,4.41,1
d_allegro_7.txt,1,88,12.57,19.32,72.73,11.36,5.68,3.41,9.09,0,0,2.27,0,12.5,12.5,2.27,3.41,3.41,1.14,0,0,0,0,0,3.41,1.14,1.14,1.14,1.14,1.14,0,2.27,1.14,1.14,0,10.23,1.14,5.68,3.41,0,0,9.09,6.82,5.68,0,3.41,1.14,0,11.36,0,0,1.14,0,0,1.14,0,0,0,0,0,1.14,0,0,0,1.14,0,1.14,0,0,0,0,0,0,17.05,6.82,3.41,0,0,0,4.55,0,0,2.27,0,0,1
d_allegro_8.txt,1,203,25.38,24.63,69.95,7.88,1.97,5.42,7.39,0.49,0,0,0,9.36,11.82,0.99,6.9,6.4,0.49,1.48,0,0,0,0,1.97,0.49,0.49,0.99,0,0,2.96,1.48,0.49,0,0.99,7.39,0,5.91,0,0.99,0,3.94,5.42,4.43,0.49,0.99,0,0.99,10.34,1.97,0.49,1.97,0.49,0,1.48,1.97,1.48,0,0.49,0,0,0,0,0,0.99,0,0,0.49,0,0.49,0,0,0.49,9.85,3.94,4.93,0,0.49,0,0,0,0,0,0,0.49,1
d_allegro_9.txt,1,162,18,27.16,63.58,4.32,3.7,0,3.7,0,0,0,0.62,15.43,12.35,1.85,2.47,2.47,0,0.62,0,0,0,0,0.62,0.62,0.62,0,0,0,1.23,0.62,0,0.62,0,2.47,1.85,0.62,0,0,0,1.85,3.7,4.94,0.62,3.09,1.23,0,6.79,0,0.62,1.85,0,1.85,0,3.7,2.47,0.62,1.23,0,2.47,0,0,0,1.85,0,0,1.23,0,0.62,0,0,0,10.49,5.56,3.09,0,0,0,0,0.62,0,0,1.23,0,1
d_amalfi_1.txt,1,278,15.44,15.11,78.78,15.11,8.99,0,8.99,2.52,2.16,1.08,0.36,6.47,12.59,0.72,3.6,3.6,0.36,0.72,0,0,0,0,5.04,0.72,1.08,3.24,0,2.52,1.44,0.72,0,0.72,0,7.19,1.08,5.4,0,0,0,2.16,6.12,10.79,1.8,3.24,1.08,0,10.07,3.24,0.36,1.44,0,1.08,0.36,3.6,3.24,0,0.36,0.36,0,0,0,0,1.08,0,0,0.36,0.36,0.72,0,0,0,10.43,6.83,0,0,0,0.36,1.08,0,0,2.16,0,0,1
d_amalfi_10.txt,1,97,10.78,19.59,72.16,7.22,4.12,1.03,5.15,0,0,0,0,12.37,13.4,0,7.22,7.22,1.03,1.03,0,0,0,0,1.03,1.03,1.03,0,0,0,1.03,1.03,1.03,0,0,2.06,0,1.03,1.03,0,0,6.19,7.22,2.06,1.03,2.06,0,0,10.31,1.03,2.06,0,0,0,0,3.09,2.06,1.03,0,0,0,0,0,0,1.03,0,0,1.03,0,0,0,0,0,18.56,15.46,3.09,0,0,0,0,0,0,0,0,0,1
d_amalfi_11.txt,1,131,14.56,15.27,69.47,8.4,1.53,0,1.53,4.58,0,0,0.76,9.16,16.03,2.29,2.29,2.29,0,1.53,0,0,0,0,3.05,0,0,3.05,0,3.05,2.29,0.76,0.76,0,0,4.58,0,4.58,0,0,0,4.58,0,10.69,0,3.05,2.29,0,5.34,0.76,0,4.58,0,3.05,0.76,1.53,0.76,0.76,0.76,0,0.76,0,0,0,2.29,0.76,0,1.53,0,0,0,0,0,14.5,6.87,5.34,0,0,0,0,1.53,0,0.76,0,0,1
d_amalfi_12.txt,1,37,12.33,35.14,64.86,5.41,5.41,0,5.41,0,0,0,0,10.81,13.51,0,8.11,8.11,0,2.7,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,8.11,2.7,5.41,0,0,0,10.81,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11,5.41,0,0,0,0,2.7,0,0,0,0,0,1
d_amalfi_13.txt,1,177,14.75,24.86,72.88,10.17,5.08,3.95,9.04,0,0,0.56,0,10.17,12.99,0,6.78,6.21,0.56,1.69,0.56,0,0,0,1.69,0.56,0,1.13,0,0,1.13,1.13,0.56,0.56,0,7.91,1.13,4.52,1.13,0,0,6.21,5.08,3.95,0,2.82,0.56,0,7.34,2.26,1.69,0.56,0.56,0.56,0,3.39,3.39,0,0,0,0.56,0,0,0,3.39,1.13,0,1.13,1.13,0.56,0,0,0,11.86,6.21,3.39,0,0,0,0.56,0,0,1.69,0,0,1
d_amalfi_14.txt,1,152,15.2,18.42,73.03,11.84,7.89,0,7.89,1.97,1.32,0.66,0,7.89,14.47,1.32,5.92,5.26,0,0.66,0.66,0,0,0.66,1.97,0.66,0,1.32,0,0.66,0.66,0.66,0,0.66,0,5.26,0.66,3.29,0.66,0,0.66,8.55,5.26,7.24,1.97,1.97,1.32,0,5.26,1.97,0.66,3.29,0,1.97,1.97,1.97,1.32,0,0.66,0,0,0,0,0,0.66,0,0,0.66,0,0,0,0,0,19.74,4.61,9.21,0,0,0,1.32,1.97,0,1.97,0,0.66,1
d_amalfi_15.txt,1,116,14.5,16.38,73.28,12.07,6.9,0,6.9,0,4.31,0.86,0,6.9,15.52,1.72,6.03,5.17,0,1.72,0.86,0,0,0.86,1.72,0,1.72,0,0,0,1.72,2.59,0,0.86,1.72,7.76,1.72,4.31,1.72,0,0,3.45,6.03,2.59,1.72,3.45,0.86,0.86,6.03,2.59,0.86,2.59,0.86,1.72,0.86,2.59,0.86,0,0,1.72,0,0,0,0,1.72,0,0.86,0,0.86,0,0,0,0,14.66,4.31,5.17,0,0,0,3.45,0,0,1.72,0,0,1
d_amalfi_16.txt,1,70,8.75,18.57,77.14,7.14,2.86,2.86,5.71,0,0,0,0,10,10,0,12.86,12.86,1.43,1.43,0,0,0,0,0,0,0,0,0,1.43,10,1.43,0,0,0,4.29,0,2.86,0,1.43,0,1.43,0,12.86,1.43,5.71,1.43,1.43,7.14,1.43,1.43,1.43,0,0,1.43,0,0,0,0,0,0,0,0,0,2.86,0,1.43,1.43,0,0,0,0,0,12.86,5.71,1.43,0,0,0,5.71,0,0,0,0,0,1
d_amalfi_17.txt,1,57,14.25,17.54,61.4,7.02,5.26,0,5.26,0,0,0,0,12.28,12.28,5.26,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,1.75,0,0,0,0,0,7.02,5.26,1.75,1.75,1.75,0,7.02,0,0,0,0,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.28,7.02,1.75,0,0,0,0,1.75,0,0,0,1.75,1
d_amalfi_18.txt,1,30,6,30,80,3.33,3.33,0,3.33,0,0,0,0,6.67,10,0,10,10,0,3.33,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,10,0,10,3.33,10,0,3.33,16.67,0,0,3.33,0,3.33,0,6.67,6.67,0,0,0,0,0,0,0,6.67,0,0,3.33,0,3.33,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,1
d_amalfi_19.txt,1,272,22.67,18.38,71.69,10.29,2.94,3.68,6.62,0.37,1.47,0.37,0,7.72,17.28,0.74,5.15,4.78,0.74,0.37,0.37,0,0,0,3.31,0,0.37,1.84,0,2.57,1.47,1.47,1.1,0,0.37,6.99,0,6.25,0,0.74,0,4.04,4.41,4.41,0,5.51,0.74,1.1,9.19,1.47,1.47,1.1,0,0.37,0.74,2.21,1.84,0,0.37,0,0.74,0,0,0,2.21,1.1,0,1.1,0.37,0,0,0,0,10.66,3.68,3.31,0,0,0,0.74,0,0,2.21,0.74,0,1
d_amalfi_2.txt,1,108,13.5,16.67,76.85,13.89,8.33,0,8.33,1.85,2.78,0,0,7.41,10.19,0,5.56,5.56,0,2.78,0,0,0,0,5.56,0.93,0.93,1.85,0,1.85,1.85,1.85,0.93,0,0.93,5.56,0,4.63,0.93,0,0,4.63,4.63,9.26,1.85,5.56,1.85,0,4.63,2.78,1.85,0.93,0,0,0.93,2.78,1.85,0,0.93,0,0.93,0,0,0,1.85,0,0,0.93,0,0.93,0,0,0,8.33,5.56,0,0,0,0,1.85,0.93,0,0,0,0,1
d_amalfi_20.txt,1,102,12.75,20.59,70.59,12.75,3.92,0,3.92,1.96,1.96,0,0,5.88,13.73,0.98,1.96,1.96,0,0,0,0,0,0,5.88,0,0,4.9,0,2.94,0,1.96,0.98,0.98,0,6.86,0.98,5.88,0,0,0,1.96,0.98,8.82,1.96,3.92,1.96,0,7.84,2.94,0.98,0,0,0,0,1.96,0.98,0,0,0,0.98,0.98,0.98,0,0.98,0,0,0.98,0,0,0,0,1.96,15.69,6.86,7.84,0,0,0,0.98,0,0,0,0,0,1
d_amalfi_3.txt,1,330,19.41,22.12,68.18,8.79,1.21,6.06,7.27,0.61,0.61,0.3,0,9.09,16.06,0.61,3.64,3.64,0.91,0.91,0,0,0,0,2.73,0,1.52,0,0,0.3,0,1.52,0.3,0,1.21,8.48,0,7.27,0.3,0.91,0,2.12,3.64,4.85,0.3,2.42,1.21,0,12.42,1.82,1.21,2.42,0,1.52,0.91,2.12,2.12,0,0,0,0.61,0,0,0,1.52,0.3,0.3,0.3,0.3,0.61,0,0,0,8.79,5.15,2.12,0,0,0,0,0.61,0.61,0.3,0,0,1
d_amalfi_4.txt,1,220,22,12.27,71.82,12.27,1.82,6.82,8.64,0.45,1.82,0,0,10.45,12.27,0.91,3.64,3.18,0.45,0.91,0.45,0.45,0,0,1.36,0,0,0.91,0,0.45,0.91,0.45,0,0,0,10.45,0.45,9.55,0.45,0,0,4.55,10.45,4.55,0,4.55,0,0.45,9.55,2.27,2.27,0.91,0,0,0.91,1.36,1.36,0,0,0,0,0,0,0,1.36,0,0,0.91,0,0.45,0,0,0,13.18,4.09,4.55,0,0.91,0,1.36,0.91,0,1.36,0,0,1
d_amalfi_5.txt,1,264,18.86,20.45,66.29,6.06,0.76,0,0.76,1.14,0.76,0.76,0,10.61,10.61,0.76,6.44,6.44,0,3.79,0,0,0,0,1.14,0,0,0.76,0,1.89,2.27,1.14,0,0,0.38,3.41,0.38,1.89,0.38,0,0.38,1.89,0.38,9.85,0.38,3.79,0.38,0,7.95,0.76,1.14,2.65,0.38,0.76,1.89,3.03,2.27,0.38,0.76,0,0.76,0,0,0,3.03,0.38,0,1.89,0,0.76,0,0,0.38,12.5,5.68,4.92,0,0,0,0,1.14,0,0.38,0,0.38,1
d_amalfi_6.txt,1,235,26.11,20,71.91,8.09,4.68,1.7,6.38,0,0.85,1.28,0,11.91,15.32,0.85,3.83,2.98,0.85,0,0.85,0,0.43,0,2.13,0.43,0.43,0.85,0,1.28,0.43,0.43,0,0.43,0,6.38,0.85,2.98,0,1.28,1.28,4.68,8.09,3.4,0.43,4.26,1.7,0.43,7.23,2.98,0.85,1.28,0.43,0.85,0.43,1.7,1.28,0,0,0,1.28,0.43,0.43,0,3.83,0.43,0.85,2.13,0,0.43,0,0,0,8.51,3.4,2.55,0,0,0,0.43,0.85,0,0.43,0,0.85,1
